,PL,TML,RMSE,PSNR,SSIM,,,,,,
171,0.146908402,15.15308571,0.022831898,32.82915831,0.92078805,,,,,,
172,0.141313165,14.31919575,0.021864602,33.20516825,0.923568904,,,,,,
173,0.144059509,14.9381237,0.021951945,33.17054033,0.924117327,,,,,,
174,0.145598888,14.97319221,0.022501495,32.95577049,0.922417104,,,,,,
175,0.142528743,14.72570419,0.02150169,33.35054636,0.926669061,,,,,,
176,0.140698671,14.7577877,0.021229228,33.46131563,0.927976489,,,,,,
177,0.144878656,15.13253117,0.022113891,33.10669422,0.925795257,,,,,,
178,0.14301382,15.09092045,0.021319743,33.42436075,0.929561615,,,,,,
179,0.137667403,14.20524502,0.020994192,33.55801582,0.931225836,,,,,,
180,0.139132321,14.2794714,0.02169453,33.27299356,0.928547025,,,,,,
181,0.134954333,13.81748581,0.021028111,33.54399443,0.930777669,,,,,,
182,0.135861844,14.0344429,0.021006854,33.55277777,0.929851472,,,,,,
183,0.13798064,14.02372456,0.021355569,33.40977669,0.927431345,,,,,,
184,0.132935226,13.39670372,0.020660546,33.69716406,0.929451525,,,,,,
185,0.137804508,13.91539574,0.020578045,33.73191595,0.928810716,,,,,,
186,0.136511505,13.91797543,0.020995641,33.55741501,0.926418185,,,,,,
187,0.134750903,13.71164131,0.019976731,33.98951054,0.929587007,,,,,,
188,0.136576414,14.13079453,0.019829908,34.05358553,0.929301798,,,,,,
189,0.137258753,14.12034607,0.020326469,33.83876085,0.925724566,,,,,,
190,0.139099404,14.27224827,0.019519273,34.19072628,0.928634822,,,,,,
191,0.132357866,13.53165817,0.019206926,34.33084249,0.929016829,,,,,,
192,0.135293946,13.7681675,0.019768173,34.0806675,0.926212132,,,,,,
193,0.130366623,13.04486275,0.01905136,34.40147877,0.929645419,,,,,,
194,0.131105185,13.32066727,0.018954918,34.44555998,0.92959851,,,,,,
195,0.131047636,13.25294018,0.019746324,34.09027338,0.92693311,,,,,,
196,0.132194698,13.57025719,0.019188402,34.33922291,0.931436062,,,,,,
197,0.133101463,13.95795059,0.019242728,34.31466579,0.931875467,,,,,,
198,0.130418316,13.7302742,0.01963835,34.13789988,0.93058449,,,,,,
199,0.127788275,13.76788139,0.018848889,34.4942832,0.934128821,,,,,,
200,0.126441449,13.5650053,0.018987963,34.43043232,0.934758902,,,,,,
201,0.128816247,13.91540241,0.019423027,34.2336607,0.935094059,,,,,,
202,0.125905156,14.2866745,0.018843293,34.49686289,0.939032316,,,,,,
203,0.125678003,14.69366837,0.01883357,34.50134516,0.940043092,,,,,,
204,0.126999065,15.22245026,0.019495577,34.2012763,0.938291728,,,,,,
205,0.125198767,15.24831963,0.01895576,34.44517612,0.941206515,,,,,,
206,0.124824889,15.58600903,0.018685551,34.56988096,0.943311095,,,,,,
207,0.126367271,15.72413731,0.019414298,34.23756599,0.941083193,,,,,,
208,0.12140426,15.16789818,0.019357407,34.26305532,0.94138819,,,,,,
209,0.122040987,15.09172058,0.019782875,34.07421112,0.939354599,,,,,,
210,0.128540501,15.49675941,0.021590265,33.31484079,0.931963444,,,,,,
